"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"400055877003","31442259","422802","Yes",110,75,105,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055877004","3667149","38305","Yes",440,340,300,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055878001","73070451","219147","Yes",295,155,210,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055878002","371800659","3451128","Yes",265,140,220,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055878003","206801474","1144486","Yes",355,200,185,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055879001","264465386","1396897","Yes",275,160,190,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055879002","321297773","1746390","Yes",330,165,235,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400055879003","183847450","728423","No",415,145,260,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"400079516001","1381954083","6043995","Yes",305,255,175,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400079516002","399776296","0","Yes",195,95,135,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400079516003","189041113","78267","Yes",175,60,95,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400079517001","1447564443","723020","Yes",105,65,60,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400079517002","1262188599","501879","No",235,65,155,40,"401399506005",65,185,35,120,"400079516001",255,305,150,175,385,725,53.1034482758621,225,450,50,28,9,19,9,19
"400079518001","4693351","0","Yes",170,115,145,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400079518002","14824853","0","No",285,85,195,65,"400079518001",115,170,100,145,"400079516001",255,305,150,175,455,760,59.8684210526316,315,515,61.1650485436893,6,2,4,3,3
"400099661001","7097026","0","No",610,280,355,120,"401499649002",170,390,125,300,"400099661007",335,530,300,425,785,1530,51.3071895424837,545,1080,50.462962962963,10,7,3,3,7
"400099661002","51204857","537618","Yes",735,455,660,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400099661003","1296852","0","No",170,75,95,0,"400099661007",335,530,300,425,"400099661001",280,610,120,355,690,1310,52.6717557251908,420,875,48,15,9,6,6,9
"400099661004","585698","0","No",105,0,70,0,"400099661003",75,170,0,95,"400099661007",335,530,300,425,410,805,50.9316770186335,300,590,50.8474576271186,6,2,4,2,4
"400099661005","1901405","0","No",210,0,130,0,"400099661007",335,530,300,425,"400099662004",195,365,150,280,530,1105,47.9638009049774,450,835,53.8922155688623,10,0,10,1,9
"400099661006","44460208","441644","Yes",130,70,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400099661007","898877","0","Yes",530,335,425,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"400099662001","195892686","821109","No",350,10,310,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
