"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"360470552001","41735","0","No",300,85,210,55,"360470544001",120,230,95,180,"360470550003",165,250,165,200,370,780,47.4358974358974,315,590,53.3898305084746,28,0,28,5,23
"360470552002","53804","0","Yes",95,35,55,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470552003","72130","0","Yes",145,115,90,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470553001","44615","0","No",95,4,75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"360470553002","55279","0","No",90,10,55,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,36,0,36,0,36
"360470553003","56377","0","No",130,50,125,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"360470554001","63669","0","Yes",280,205,115,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470554002","42765","0","Yes",430,210,395,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470554003","62867","0","Yes",215,130,140,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470555001","261679","0","No",840,215,615,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"360470556001","83817","0","No",590,260,415,160,"360470582003",195,390,145,270,"360470552003",115,145,55,90,570,1125,50.6666666666667,360,775,46.4516129032258,28,8,20,0,28
"360470556002","49958","0","No",240,50,215,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470556003","59424","0","No",235,75,140,40,"360470582003",195,390,145,270,"360470416001",450,695,270,470,720,1320,54.5454545454545,455,880,51.7045454545455,15,8,7,6,9
"360470557001","44300","0","No",105,0,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"360470557002","238193","0","No",195,45,155,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,28,0,28,0,28
"360470558001","64774","0","No",260,125,175,70,"360470580001",175,545,80,315,"360470578002",270,340,240,285,570,1145,49.7816593886463,390,775,50.3225806451613,21,8,13,9,12
"360470558002","106852","0","No",285,115,160,70,"360470558001",125,260,70,175,"360470552003",115,145,55,90,355,690,51.4492753623188,195,425,45.8823529411765,28,8,20,1,27
"360470560001","86941","0","Yes",410,255,360,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470560002","54071","0","Yes",230,110,210,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470560003","43740","0","Yes",170,75,135,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470561001","159229","25811","No",55,20,50,15,"360470561003",50,60,15,25,"360610060000",0,0,0,0,70,115,60.8695652173913,30,75,40,21,2,19,0,21
"360470561002","41995","0","No",95,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"360470561003","51825","0","Yes",60,50,25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470561004","85471","0","No",145,45,95,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"360470562001","85454","0","No",205,40,145,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470562002","85360","0","No",210,95,140,65,"360470548002",110,370,90,300,"360470560001",255,410,255,360,460,990,46.4646464646465,410,800,51.25,15,5,10,8,7
"360470563001","214365","67755","Yes",85,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470563002","65901","0","Yes",30,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470563003","45050","0","Yes",95,95,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470563004","44970","0","Yes",300,200,200,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470564001","58192","0","No",85,0,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"360470564002","63494","0","No",365,50,255,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470564003","61535","0","No",120,0,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470565001","147063","0","No",70,20,55,10,"360470575004",0,20,0,20,"360470563004",200,300,125,200,220,390,56.4102564102564,135,275,49.0909090909091,36,4,32,2,34
"360470565002","45035","0","No",140,20,135,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470565003","45865","0","No",205,0,180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"360470566001","88242","0","No",310,75,280,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"360470566002","83288","0","Yes",265,135,210,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470568001","58710","0","No",115,15,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"360470568002","59107","0","No",85,25,50,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470569001","47151","0","Yes",105,55,70,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360470569002","80803","0","No",55,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360470570001","42363","0","No",145,30,115,30,"360470570003",20,55,20,50,"360470626001",295,430,260,315,345,630,54.7619047619048,310,480,64.5833333333333,15,2,13,5,10
"360470570002","47144","0","No",15,0,10,0,"360470570003",20,55,20,50,"360470572001",600,745,315,330,620,815,76.0736196319018,335,390,85.8974358974359,10,6,4,7,3
